,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score,Louvain results path,n
2794,2,0.5068493150684932,0.8222222222222222,0.6271186440677966,2,0.2631578947368421,0.4444444444444444,0.3305785123966942,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1609/2021_2_7_6_47_14\Louvain_2,3
2795,2,1.0,1.0,1.0,2,0.5,0.5,0.5,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4583/2021_2_7_6_47_16\Louvain_2,2
2796,3,0.3800186741363212,0.6783333333333333,0.4871334530221425,3,0.39335180055401664,0.71,0.5062388591800356,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3994/2021_2_7_6_50_20\Louvain_2,5
2797,3,0.35294117647058826,0.8621553884711779,0.5008493084202863,5,0.6043727225403436,0.9699248120300752,0.7447081462475947,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1376/2021_2_7_6_52_49\Louvain_2,7
2798,3,0.40376569037656906,0.8894009216589862,0.5553956834532374,5,0.746268656716418,0.9216589861751152,0.8247422680412372,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4051/2021_2_7_6_53_21\Louvain_2,6
2799,2,0.7387387387387387,0.7454545454545455,0.7420814479638009,1,0.47619047619047616,1.0,0.6451612903225806,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4512/2021_2_7_6_53_35\Louvain_2,2
2800,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4252/2021_2_7_6_53_39\Louvain_2,2
2801,3,0.5950413223140496,0.8571428571428571,0.702439024390244,3,0.6141732283464567,0.9285714285714286,0.7393364928909952,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4555/2021_2_7_6_54_9\Louvain_2,4
2802,3,0.6163793103448276,0.8411764705882353,0.7114427860696518,4,0.8,0.8,0.8000000000000002,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2815/2021_2_7_6_54_24\Louvain_2,4
2803,2,0.7593984962406015,0.7651515151515151,0.7622641509433962,6,0.55,0.16666666666666666,0.2558139534883721,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1814/2021_2_7_6_54_31\Louvain_2,2
2804,3,0.3045325779036827,0.7003257328990228,0.42448173741362294,9,0.22429906542056074,0.23452768729641693,0.22929936305732482,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4672/2021_2_7_6_55_47\Louvain_2,7
2805,3,0.21739130434782608,0.4166666666666667,0.2857142857142857,2,0.1388888888888889,0.4166666666666667,0.20833333333333334,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3047/2021_2_7_6_55_52\Louvain_2,5
2806,3,0.16911274182788524,0.5365079365079365,0.2571645954856708,3,0.13131917439425667,0.46455026455026455,0.2047574626865672,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3022/2021_2_7_7_1_56\Louvain_2,9
2807,2,0.6111111111111112,0.6111111111111112,0.6111111111111112,2,0.4444444444444444,0.4444444444444444,0.4444444444444444,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2699/2021_2_7_7_2_2\Louvain_2,2
2808,3,0.8670886075949367,0.8698412698412699,0.8684627575277338,3,0.9111111111111111,0.9111111111111111,0.9111111111111111,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2702/2021_2_7_7_2_47\Louvain_2,3
2809,3,0.38029465930018413,0.8050682261208577,0.5165728580362726,5,0.702865761689291,0.9083820662768031,0.7925170068027211,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4395/2021_2_7_7_9_47\Louvain_2,6
2810,4,0.5714285714285714,1.0,0.7272727272727273,4,0.23048327137546468,0.5740740740740741,0.32891246684350134,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4096/2021_2_7_7_10_48\Louvain_2,6
2811,2,0.9377289377289377,0.9411764705882353,0.9394495412844036,3,0.4824561403508772,0.40441176470588236,0.44,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1073/2021_2_7_7_11_0\Louvain_2,2
2812,3,0.352112676056338,0.5487804878048781,0.42897998093422307,2,0.19938335046248715,0.47317073170731705,0.28054953000723065,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1506/2021_2_7_7_11_39\Louvain_2,5
2813,3,0.3063973063973064,0.6715867158671587,0.42080924855491325,3,0.3126934984520124,0.7453874538745388,0.440567066521265,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2414/2021_2_7_7_12_17\Louvain_2,6
2814,4,0.4370860927152318,0.7857142857142857,0.5617021276595745,3,0.14412416851441243,0.3869047619047619,0.21001615508885302,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4502/2021_2_7_7_13_24\Louvain_2,6
2815,3,0.1918819188191882,0.65,0.29629629629629634,5,0.35714285714285715,0.75,0.48387096774193544,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2424/2021_2_7_7_13_38\Louvain_2,8
2816,2,0.3548387096774194,0.8461538461538461,0.5,2,0.3548387096774194,0.8461538461538461,0.5,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1512/2021_2_7_7_13_41\Louvain_2,5
2817,5,0.5796875,1.0,0.7339268051434225,6,0.7777777777777778,1.0,0.8750000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3186/2021_2_7_7_14_37\Louvain_2,8
2818,4,0.24562737642585553,0.5176282051282052,0.333161423414131,4,0.20461309523809523,0.4407051282051282,0.27947154471544716,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1831/2021_2_7_7_16_41\Louvain_2,8
2819,4,0.5882352941176471,0.32051282051282054,0.4149377593360996,3,0.5263157894736842,0.38461538461538464,0.4444444444444444,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1003/2021_2_7_7_16_47\Louvain_2,2
2820,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3063/2021_2_7_7_17_9\Louvain_2,2
2821,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4949/2021_2_7_7_17_29\Louvain_2,2
2822,3,0.5568862275449101,0.8303571428571429,0.6666666666666666,3,0.5609756097560976,0.8214285714285714,0.6666666666666667,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4673/2021_2_7_7_18_8\Louvain_2,4
2823,3,0.7522123893805309,0.49707602339181284,0.5985915492957746,2,0.48677248677248675,0.8070175438596491,0.6072607260726072,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1920/2021_2_7_7_18_35\Louvain_2,2
2824,4,0.16927899686520376,0.2465753424657534,0.20074349442379183,3,0.18944844124700239,0.3607305936073059,0.24842767295597484,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2811/2021_2_7_7_19_4\Louvain_2,6
2825,2,0.3505747126436782,0.9384615384615385,0.5104602510460251,2,0.3505747126436782,0.9384615384615385,0.5104602510460251,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1857/2021_2_7_7_20_2\Louvain_2,5
2826,4,0.5331230283911672,0.9086021505376344,0.6719681908548708,4,0.23205741626794257,0.521505376344086,0.3211920529801325,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1573/2021_2_7_7_20_35\Louvain_2,7
2827,4,0.12607449856733524,0.29931972789115646,0.1774193548387097,4,0.1220159151193634,0.3129251700680272,0.17557251908396948,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2580/2021_2_7_7_21_16\Louvain_2,7
2828,2,0.8372093023255814,0.8571428571428571,0.8470588235294119,4,0.5555555555555556,0.23809523809523808,0.33333333333333326,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3484/2021_2_7_7_21_18\Louvain_2,2
2829,3,0.3076923076923077,0.48,0.37500000000000006,2,0.3333333333333333,0.8,0.47058823529411764,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1202/2021_2_7_7_21_20\Louvain_2,4
2830,3,0.262291280148423,0.8213507625272332,0.3976094216909826,2,0.10799231791992908,0.5308641975308642,0.1794745887552173,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1386/2021_2_7_7_25_30\Louvain_2,9
2831,1,0.4782608695652174,1.0,0.6470588235294118,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2969/2021_2_7_7_25_40\Louvain_2,2
2832,3,0.27424242424242423,0.6760037348272643,0.3901913230935058,4,0.3922480620155039,0.7086834733893558,0.5049900199600799,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1921/2021_2_7_7_28_21\Louvain_2,7
2833,3,0.24989724619810932,0.7238095238095238,0.3715245951726245,4,0.2989949748743719,0.7083333333333334,0.4204946996466431,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1603/2021_2_7_7_30_11\Louvain_2,8
2834,3,0.8483754512635379,0.8608058608058609,0.8545454545454545,2,0.30337078651685395,0.4945054945054945,0.37604456824512533,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3007/2021_2_7_7_30_39\Louvain_2,3
2835,3,0.3237410071942446,1.0,0.4891304347826087,8,0.9183673469387755,1.0,0.9574468085106383,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4216/2021_2_7_7_30_59\Louvain_2,9
2836,3,0.8609271523178808,1.0,0.9252669039145908,2,0.7602339181286549,1.0,0.8637873754152824,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1751/2021_2_7_7_31_8\Louvain_2,4
2837,4,0.5420560747663551,0.9206349206349206,0.6823529411764706,5,0.72,1.0,0.8372093023255813,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4120/2021_2_7_7_32_12\Louvain_2,6
2838,3,0.3926940639269406,0.7166666666666667,0.5073746312684365,4,0.3711340206185567,0.6,0.4585987261146497,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1892/2021_2_7_7_32_22\Louvain_2,5
2839,4,0.3045045045045045,0.8253968253968254,0.4448831852583086,5,0.36021220159151196,0.8290598290598291,0.5022189349112426,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3436/2021_2_7_7_36_7\Louvain_2,9
2840,3,0.5483870967741935,0.7727272727272727,0.6415094339622641,3,0.4864864864864865,0.8181818181818182,0.6101694915254238,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3480/2021_2_7_7_36_11\Louvain_2,4
2841,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4374/2021_2_7_7_36_29\Louvain_2,2
2842,2,0.8688524590163934,0.8833333333333333,0.8760330578512396,3,0.5583756345177665,0.4583333333333333,0.5034324942791761,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1784/2021_2_7_7_36_42\Louvain_2,2
2843,4,0.48776508972267535,0.9387755102040817,0.6419753086419753,2,0.14154103852596314,0.5306122448979592,0.22347107438016528,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3584/2021_2_7_7_40_9\Louvain_2,7
2844,3,0.30915032679738563,0.9061302681992337,0.4610136452241715,2,0.14138817480719795,0.632183908045977,0.23109243697478993,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4152/2021_2_7_7_43_38\Louvain_2,9
2845,4,0.17419354838709677,0.2482758620689655,0.204739336492891,2,0.17783094098883573,0.5126436781609195,0.2640615748963884,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1541/2021_2_7_7_44_14\Louvain_2,6
2846,3,1.0,1.0,1.0,2,0.3333333333333333,0.6666666666666666,0.4444444444444444,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3522/2021_2_7_7_44_14\Louvain_2,3
2847,4,0.1586021505376344,0.3710691823899371,0.22222222222222218,2,0.11948790896159317,0.5283018867924528,0.1948955916473318,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3350/2021_2_7_7_44_53\Louvain_2,9
2848,2,1.0,1.0,1.0,2,0.8095238095238095,0.5862068965517241,0.68,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2302/2021_2_7_7_44_55\Louvain_2,2
2849,2,0.7049180327868853,1.0,0.8269230769230769,2,0.42857142857142855,0.4883720930232558,0.45652173913043476,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2636/2021_2_7_7_45_0\Louvain_2,3
2850,4,0.30966364121729845,0.7537361923326835,0.4389782403027436,27,0.11270047680970958,0.16894087069525665,0.13520540821632865,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2761/2021_2_7_7_55_44\Louvain_2,9
2851,3,0.2850412249705536,0.8402777777777778,0.42568161829375545,12,0.12459016393442623,0.13194444444444445,0.12816188870151773,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4218/2021_2_7_7_57_22\Louvain_2,8
2852,6,0.7623762376237624,1.0,0.8651685393258427,2,0.1839814277423099,0.6861471861471862,0.2901601830663615,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3043/2021_2_7_7_59_16\Louvain_2,7
2853,3,0.2468450277637557,0.8232323232323232,0.3798058252427185,3,0.12375323236054674,0.563973063973064,0.20296879733414122,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1802/2021_2_7_8_1_34\Louvain_2,9
2854,3,0.6169265033407573,0.8878205128205128,0.7279894875164258,2,0.24198250728862974,0.532051282051282,0.33266533066132264,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3334/2021_2_7_8_2_44\Louvain_2,4
2855,2,0.4986149584487535,0.7692307692307693,0.6050420168067226,2,0.5344352617079889,0.8290598290598291,0.6499162479061976,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1518/2021_2_7_8_3_1\Louvain_2,3
2856,3,0.2813852813852814,0.8387096774193549,0.42139384116693684,6,0.39776951672862454,0.6903225806451613,0.5047169811320755,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1680/2021_2_7_8_3_19\Louvain_2,9
2857,3,0.5322245322245323,0.8205128205128205,0.6456494325346784,4,0.8338557993730408,0.8525641025641025,0.8431061806656102,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1894/2021_2_7_8_4_4\Louvain_2,4
2858,3,0.7579617834394905,0.9083969465648855,0.826388888888889,5,0.264,0.25190839694656486,0.2578125,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1620/2021_2_7_8_4_12\Louvain_2,5
2859,3,0.36054421768707484,0.803030303030303,0.49765258215962443,5,0.22448979591836735,0.3333333333333333,0.2682926829268293,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4452/2021_2_7_8_4_30\Louvain_2,7
2860,2,0.5550561797752809,0.9047619047619048,0.6880222841225627,6,0.37967914438502676,0.2600732600732601,0.3086956521739131,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2878/2021_2_7_8_5_2\Louvain_2,3
2861,3,0.3392857142857143,0.4567307692307692,0.38934426229508196,2,0.34265734265734266,0.7067307692307693,0.46153846153846156,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3474/2021_2_7_8_5_12\Louvain_2,4
2862,2,0.5,0.8571428571428571,0.631578947368421,2,0.5384615384615384,1.0,0.7000000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3716/2021_2_7_8_5_13\Louvain_2,3
2863,3,0.3728813559322034,0.6875,0.4835164835164835,2,0.3103448275862069,0.84375,0.45378151260504207,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2817/2021_2_7_8_5_20\Louvain_2,5
2864,4,0.27927927927927926,0.6326530612244898,0.38749999999999996,3,0.16666666666666666,0.5918367346938775,0.26008968609865474,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2320/2021_2_7_8_5_29\Louvain_2,8
2865,2,0.28415300546448086,0.8125,0.4210526315789474,2,0.32460732984293195,0.96875,0.48627450980392156,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1065/2021_2_7_8_5_35\Louvain_2,6
2866,3,0.4219703574542284,0.8864468864468864,0.5717660956881275,5,0.6583679114799447,0.8717948717948718,0.7501970055161544,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1017/2021_2_7_8_6_23\Louvain_2,6
2867,2,1.0,1.0,1.0,3,0.6142857142857143,0.39090909090909093,0.47777777777777786,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4488/2021_2_7_8_6_31\Louvain_2,2
2868,4,0.1875,0.25,0.21428571428571427,2,0.25,0.75,0.375,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2017/2021_2_7_8_6_32\Louvain_2,5
2869,3,0.6346604215456675,1.0,0.7765042979942693,8,0.30092592592592593,0.23985239852398524,0.2669404517453799,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4843/2021_2_7_8_7_7\Louvain_2,5
2870,3,0.31760204081632654,0.7904761904761904,0.45313921747042757,12,0.14324324324324325,0.16825396825396827,0.15474452554744525,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2497/2021_2_7_8_8_42\Louvain_2,7
2871,3,0.8208955223880597,0.5392156862745098,0.650887573964497,3,0.9393939393939394,0.6078431372549019,0.738095238095238,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4445/2021_2_7_8_8_45\Louvain_2,2
2872,4,0.3730964467005076,0.7636363636363637,0.5012787723785167,3,0.20631970260223048,0.5766233766233766,0.30390143737166325,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3224/2021_2_7_8_11_43\Louvain_2,7
2873,2,0.7741935483870968,0.8888888888888888,0.8275862068965517,2,0.7741935483870968,0.8888888888888888,0.8275862068965517,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2976/2021_2_7_8_11_44\Louvain_2,2
2874,2,0.7363636363636363,0.8804347826086957,0.8019801980198019,2,0.5877192982456141,0.7282608695652174,0.6504854368932039,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3163/2021_2_7_8_11_53\Louvain_2,3
2875,2,0.4794520547945205,0.9210526315789473,0.6306306306306306,4,0.7777777777777778,0.7368421052631579,0.7567567567567567,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1097/2021_2_7_8_11_55\Louvain_2,4
2876,3,0.36175710594315247,0.6194690265486725,0.45676998368678634,3,0.3566084788029925,0.6327433628318584,0.45614035087719296,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3243/2021_2_7_8_12_18\Louvain_2,6
2877,3,0.35079225352112675,0.776803118908382,0.4833232261976955,3,0.31932773109243695,0.7407407407407407,0.44627128596594245,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2625/2021_2_7_8_15_19\Louvain_2,6
2878,3,0.31651954602774274,0.7880690737833596,0.45164192532613584,4,0.3906131718395155,0.8100470957613815,0.5270684371807967,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3841/2021_2_7_8_20_23\Louvain_2,7
2879,2,0.3904109589041096,0.9827586206896551,0.5588235294117647,3,0.3951612903225806,0.8448275862068966,0.5384615384615383,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4120/2021_2_7_8_20_30\Louvain_2,5
2880,4,0.5889328063241107,0.8277777777777777,0.6882217090069285,3,0.45375722543352603,0.8722222222222222,0.596958174904943,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4058/2021_2_7_8_21_2\Louvain_2,5
2881,2,0.14285714285714285,0.3333333333333333,0.2,1,0.2,1.0,0.33333333333333337,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1355/2021_2_7_8_21_2\Louvain_2,3
2882,4,0.16822429906542055,0.24,0.1978021978021978,4,0.25806451612903225,0.4266666666666667,0.321608040201005,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3521/2021_2_7_8_21_13\Louvain_2,5
2883,2,0.7355371900826446,1.0,0.8476190476190476,2,0.6776859504132231,0.9213483146067416,0.7809523809523808,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3362/2021_2_7_8_21_18\Louvain_2,3
2884,3,0.3990066225165563,0.9026217228464419,0.5533869115958668,3,0.4451345755693582,0.8052434456928839,0.5733333333333333,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1169/2021_2_7_8_21_41\Louvain_2,7
2885,3,0.5887850467289719,0.6923076923076923,0.6363636363636364,3,0.34308510638297873,0.4725274725274725,0.3975346687211094,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1878/2021_2_7_8_21_56\Louvain_2,3
2886,3,0.5526315789473685,1.0,0.711864406779661,4,0.8076923076923077,1.0,0.8936170212765957,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1292/2021_2_7_8_22_0\Louvain_2,5
2887,2,0.5144508670520231,1.0,0.6793893129770993,4,0.5424528301886793,0.6460674157303371,0.5897435897435899,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4740/2021_2_7_8_22_20\Louvain_2,4
2888,4,0.37292161520190026,0.8010204081632653,0.5089141004862237,10,0.14893617021276595,0.21428571428571427,0.17573221757322174,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2026/2021_2_7_8_23_8\Louvain_2,7
2889,5,0.6793893129770993,0.898989898989899,0.773913043478261,3,0.34868421052631576,0.803030303030303,0.4862385321100917,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3290/2021_2_7_8_24_21\Louvain_2,6
2890,4,0.2331288343558282,0.2695035460992908,0.25,2,0.20915032679738563,0.45390070921985815,0.28635346756152125,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3775/2021_2_7_8_24_34\Louvain_2,5
2891,3,0.3333333333333333,0.83,0.4756446991404011,3,0.29071803852889666,0.83,0.430609597924773,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4185/2021_2_7_8_25_13\Louvain_2,7
2892,5,0.6636500754147813,0.9887640449438202,0.7942238267148013,6,0.9329140461215933,1.0,0.96529284164859,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4905/2021_2_7_8_26_32\Louvain_2,7
2893,2,0.9234972677595629,0.9285714285714286,0.9260273972602739,2,0.5053763440860215,0.5164835164835165,0.5108695652173914,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2375/2021_2_7_8_26_43\Louvain_2,2
2894,3,0.5425101214574899,0.9436619718309859,0.6889460154241644,5,0.29411764705882354,0.28169014084507044,0.28776978417266186,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3451/2021_2_7_8_27_4\Louvain_2,5
2895,3,0.3383838383838384,0.7745664739884393,0.4710017574692443,5,0.5738396624472574,0.7861271676300579,0.6634146341463414,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1080/2021_2_7_8_27_19\Louvain_2,7
2896,4,0.379110251450677,0.7,0.4918444165621079,2,0.15596919127086006,0.5785714285714286,0.24570273003033366,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1503/2021_2_7_8_29_57\Louvain_2,7
2897,5,0.3550624133148405,0.7901234567901234,0.4899521531100478,10,0.10412573673870335,0.16358024691358025,0.12725090036014405,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2707/2021_2_7_8_30_54\Louvain_2,9
2898,3,0.6875,1.0,0.8148148148148148,4,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4469/2021_2_7_8_31_7\Louvain_2,4
2899,4,0.3333333333333333,0.8212290502793296,0.4741935483870968,5,0.49707602339181284,0.9497206703910615,0.6525911708253359,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3200/2021_2_7_8_31_48\Louvain_2,9
2900,4,0.6607773851590106,0.7083333333333334,0.683729433272395,8,0.24404761904761904,0.1553030303030303,0.18981481481481483,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1246/2021_2_7_8_32_7\Louvain_2,4
2901,3,0.2743295019157088,0.7799564270152506,0.40589569160997735,4,0.37136929460580914,0.7799564270152506,0.5031623330990864,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1149/2021_2_7_8_33_3\Louvain_2,7
2902,3,0.22010398613518198,0.5799086757990868,0.3190954773869347,2,0.15673289183222958,0.6484018264840182,0.2524444444444444,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4691/2021_2_7_8_33_55\Louvain_2,9
2903,3,0.20347003154574134,0.6172248803827751,0.3060498220640569,5,0.24696356275303644,0.583732057416268,0.34708392603129445,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1769/2021_2_7_8_34_29\Louvain_2,9
2904,3,0.9518072289156626,0.9080459770114943,0.9294117647058823,5,0.3488372093023256,0.1724137931034483,0.23076923076923075,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3931/2021_2_7_8_34_37\Louvain_2,3
2905,3,0.21613073273589878,0.6902356902356902,0.32918506623845845,4,0.2119460500963391,0.5555555555555556,0.3068340306834031,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1012/2021_2_7_8_36_27\Louvain_2,9
2906,3,0.46547884187082406,0.9288888888888889,0.6201780415430267,2,0.1904,0.5288888888888889,0.27999999999999997,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3819/2021_2_7_8_37_25\Louvain_2,5
